video_id,account,publish_date,publish_time,topic_category,topic_angle,format,hook_text,hook_model,duration_seconds,word_count,views,retention_5s,completion_rate,like_count,comment_count,share_count,favorite_count,like_rate,share_rate,performance_tier,pillars_used,is_repeat,has_script,script_text,video_url,video_title,is_hidden,notes
570,视频号官号,2025-10-20,,工资收入,小费,口播,一个月没有来科室上班 今天来科室上班的第一天 咚咚咚咚 又收到我们小费的一个 分发了 一起猜猜看会有多少吧,其他,31,170,2300,,36.59,31,5,12,,1.35,0.52,D,,FALSE,TRUE,"一个月没有来科室上班
今天来科室上班的第一天
咚咚咚咚
又收到我们小费的一个
分发了
一起猜猜看会有多少吧
之前不是说过
我们科
两三个月会分一次小费吗
啊一个月没来上班
又拿的小费呢
看一下有多少啊
跟大家分享一下
50一百一百三十五
差不多就是1,100多
毛爷爷
基本上我们全职的人
每次分的话就是130-160之间
怎么说呢
不要白不要嘛
买一袋小野生肉呀
135欧够我
差不多就是
三个星期的一个生活费了
卡收好",export/UzFfAgtgekIEAQAAAAAAR4gB-dJe8QAAAAstQy6ubaLX4KHWvLEZgBPEzqcEb3Zee-WOzNPgMJpQyG9fxX2NzFFyzXWjsy5D,休了快一个月的假，刚上班就收到科室分的小费，够我三周生活费了😏 #小费 #德国护士 #护士日常 #德国生活 #护士工作,,涨粉:3
571,视频号官号,2025-10-20,,权益加班,我在德国医院心内科做,口播,我在德国医院心内科做护士 我们科固定护士是21个 一个护士助理 一个科室助理 另外还有一个科室秘书 下病床是违反规定的,其他,57,483,515,,24.27,9,2,18,,1.75,3.5,D,"P20,P28",FALSE,TRUE,"我在德国医院心内科做护士
我们科固定护士是21个
一个护士助理
一个科室助理
另外还有一个科室秘书
下病床是违反规定的
让护士负责
超出规定的病人数量
都是违法的
相当于呀
25个人一同协作
最多负责28个病人
当然每个月
还有学生会来我们科室轮转
这个我就不算了
大家的岗位划分也很清楚
护士助理是辅助护士的
一般像基础的生命体征测量
都会由护士助理去做
科室秘书
主要负责的是病人的出入院
登记病人以前的检查报告
和用药清单
打针输血都是医生的活
护士跟医生
也没有谁比谁高一等
3分治疗
7分护理
互相协作
科室的厨房帮工
周一到周五
病人的一日三餐
都是由他发放
病人入院之后
我们告诉他
哪个病床有新病人
他就会去找病人
问他接下来几天想要吃什么
像病人出院之后
床和床头柜需要周末消毒
以及铺病床
这些都是由保洁大姐做的
我们科还有一个科室助理
他是周一到周五
早上7点上到中午的12点
他的工作主要是打针抽血
写心电图等
辅助护士
完成科室的日常治疗
如果病人需要去做手术
做检查整个医院
有好几个
专门接送病人
手术和检查的同事
我们只需要在电脑上登记
所以护士的工作相对来说
好做很多
只需要做好
病人日常的护理工作
也没有考试检查业务评比
职业晋升这些压力
这样的德国护士工作
你觉得怎么样呢",export/UzFfAgtgekIEAQAAAAAAiGUPuAEwGQAAAAstQy6ubaLX4KHWvLEZgBPE8KckZmE4X-WOzNPgMJrt40KNGdd7TEtVeLOecEcM,德国医院里，科室护士人员怎么划分职责，来一一讲清楚~ #护士工作 #德国护士 #护士懂护士 #护士 #护士日常,,涨粉:2
572,视频号官号,2025-10-17,,权益加班,护士上一周夜班就能月,口播,护士 上一周夜班就能月入过万 这是真的 我在德国普通心内科 即使是我们普通科的小护士 一个夜班的底薪加补助,其他,33,275,900,,24.53,12,2,10,,1.33,1.11,D,"P1,P7,P20",FALSE,TRUE,"护士
上一周夜班就能月入过万
这是真的
我在德国普通心内科
即使是我们普通科的小护士
一个夜班的底薪加补助
也能有个一两千的
一周的夜班算下来
妥妥有一万多了
我们科室有28张病床
也就意味着
最多最多只能收28个病人
加床
多收病人的操作是违法的
因为病床超过了20张
所以夜班
必须至少安排两个护士
一起上
不用每小时巡视一次
我们10个小时的夜班
除了极特殊的情况
最多巡视三趟
夜班不会太忙
基本是坐着就把米赚了
我们科
有3个专门上夜班的护士
只有在她们生病休假了
我们才能抢到几个夜班
上着班
没有护理部和护士长的夜
查房不用时刻紧绷着神经
下了班不用应付开会考试
不加班更不会延误下班
这样的护士夜班
谁能不想多抢几个上来",export/UzFfAgtgekIEAQAAAAAAYw8RS3hIFQAAAAstQy6ubaLX4KHWvLEZgBPEzqdoOnF7bJmPzNPgMJoCZb6iDxaPur2If4kkwpj3,护士上一周夜班，能赚1w+！是真的！ #夜班护士 #德国护士 #护士懂护士 #护士 #护士工作,,
573,视频号官号,2025-10-16,,夜班,德国人的脑回路啊真的,口播,德国人的脑回路啊 真的是特别的新奇 应聘护士 比招聘的医院还要牛 你敢信吗 我在德国医院心内科做护士 我们科刚入职了,A_反常识,40,306,1146,,32.37,12,2,18,,1.05,1.57,D,P27,FALSE,TRUE,"德国人的脑回路啊
真的是特别的新奇
应聘护士
比招聘的医院还要牛
你敢信吗
我在德国医院心内科做护士
我们科刚入职了
一位63岁的老护士
来上班之前
他给医院提出了三点要求
对你没有听错
是他给医院提
而不是医给他
提第一不上夜班
年纪太大
不想熬夜了
第二
是每个星期星期四必须休息
因为他要帮他女儿照顾孩子
第三
就是不想去太繁忙的科室
他觉得年纪大了
精力跟不上了
姐妹们是不是很伤心
认知其实
这种情况在德国并不少见
我们科
目前有3个生完孩子的同事
他们回来上班之后
三个人都只上早班
不上晚班跟夜班
其中有两个同事还只是半职
每个月来医院8-10天
这也是德国护士的现状
基本上成家了
有小孩的护士都会变成半职
这也就是为什么
德国很缺护士
另外
即使快退休的大龄护士
依旧也很抢手
妥妥的香饽饽",export/UzFfAgtgekIEAQAAAAAAmeInrIAm0gAAAAstQy6ubaLX4KHWvLEZgBPEy6doXiUvRp6PzNPgMJph8YrLbBI9NVI78NSEeVeT,相应聘岗位的护士，比招人的医院还要牛，这样的操作大家见过不？ #护士工作 #德国护士 #护士懂护士 #护士 #护士日常,,
574,视频号官号,2025-10-15,,权益加班,德国护士反内卷的四大,口播,德国护士反内卷的四大行为 第一不卷无私奉献 实习护士也要拿工资 每个月七八千块钱 没有因为是学习,其他,53,414,439,,17.31,5,0,9,,1.14,2.05,D,"P14,P17,P22",FALSE,TRUE,"德国护士反内卷的四大行为
第一不卷无私奉献
实习护士也要拿工资
每个月七八千块钱
没有因为是学习
没有证书不给工资的说法
护士更不加无偿的班
可以说几乎不加班
交接班都是算工时的
我们连换工作服的时间
都是算工资的
第二不卷夜班
爱谁上谁上
如果不想熬夜
你可以申请不上夜班
不用担心
护士长对自己有偏见
或者是穿小鞋
上什么班
上不上夜班
那都是护士的权利
甚至你在求职的时候
就可以提前说
我入职后不上夜班
第三不卷学历
中专大专护士
工资起步都能拿到2万多
我是国内中专护理毕业
在德国起薪现在是3,800多欧
和3万多人民币一样
能进
类似国内三甲级别的医院
当然哈
德国医院没有三甲二甲之分
只要有护士证
是我挑工作
而不是工作挑我
特别不赞同因为学历低
就被一棒子打死的
第四不卷人情世故关系资源
上下级关系扁平化
同事之间相处也很简单
不用刻意的去巴结领导
更不用小心翼翼的
跟同事相处
大家之间也没有利益往来
德国护士的工资
是政府说了算
按照工龄进修科室等自动涨
更没有绩效的说法
即使科室一个月没有病人
护士的工资也是照常发",export/UzFfAgtgekIEAQAAAAAAujQ6qppt2AAAAAstQy6ubaLX4KHWvLEZgBPEzadkGVV_NpyPzNPgMJoG3nnc6BDcVfjWRpe-fDxX,德国护士为了不内卷都做了什么，看看哪一点是你最讨厌卷的 #夜班护士 #德国护士 #护士懂护士 #护士 #护士工作,,涨粉:1
575,视频号官号,2025-10-14,,权益加班,快年底了护士长又在求,口播,快年底了 护士长又在求着我们 赶紧休假 我在德国心内科做护士 全职护士的法定工作时长 是每个周38.5-40个小时,B_数字冲击,40,308,411,,22.87,7,1,3,,1.7,0.73,D,"P4,P5,P11",FALSE,TRUE,"快年底了
护士长又在求着我们
赶紧休假
我在德国心内科做护士
全职护士的法定工作时长
是每个周38.5-40个小时
我们医院是
每个周工作时间38.5个小时
具体时长月底结算
超出时间就
必须休多一分钟都不行
如果
遇到无法避免的加班情况
我们医院的规定是
6个周内给加班护士补休
或者是补钱
超过6周还没有作为
那医院可就得挨罚了
就连我们的年假
也是被催着休
我不想休假的时候
护士长非逼着我休
说什么你这假再不休
一年就要过去了
我们每年30天的带薪年假
如果到了月底
还剩很多天没有休完的话
护士长
绝对是最着急的那个人
今年的年假
必须今年给全部休完
如果所有人都堆到年底才休
那根本排不过来班呀
护士长可就得头痛呢
护士长为了给医院减少麻烦
也给自己减少麻烦
不得不上赶着
求我们赶紧休假了
想做工作根本不可能",export/UzFfAgtgekIEAQAAAAAAP60jzaO5DAAAAAstQy6ubaLX4KHWvLEZgBPE2qdcSn5THp2PzNPgMJpxvwgMSKtLC38rtDu-eRQn,求着护士休假的领导，大家见过没？这不到了10月份，我们护士长又在求着我们赶快把假休完 #护士假期 #德国护士 #护士工作 #护士 #护士懂护士,,
576,视频号官号,2025-10-14,,休假病假,海狸未来学员95后大,口播,海狸未来学员 95后大专护士米粒复得 3个月了 分享心路历程 为什么选择了出国 我在国内工作的时候 感觉生活都没有盼头,B_数字冲击,71,562,1136,,25.0,14,6,27,,1.23,2.38,D,P11,FALSE,TRUE,"海狸未来学员
95后大专护士米粒复得
3个月了
分享心路历程
为什么选择了出国
我在国内工作的时候
感觉生活都没有盼头
我白天累成狗
下班还有各种考试考核
每天就是家医院两点一线
即使休息
我也只想躺在家里面睡大觉
这哪是生活呀
这只能说是生存
机缘巧合之下
知道了德国非常之缺护士
薪资
福利待遇各方面都很不错
每年还有30天的年假
咱们就是说狠狠心动了
什么时候到的德国
我是今年7月份刚到的德国
到现在还不到三个月呢
医院的话
是全德排名前三的
私立医疗集团
你觉得德语难吗
语言就是用来沟通的
你只要敢于张口
敢于表达
再加上身体语言
能够让别人明白你的意思
就行了说实话
我也是到德国之后
我的德语才有质的进步的
因为
我每天不得不逼着自己
用德语沟通
交流
德国跟你期待的一样吗
倒也没有
带着很高的期许过来
不过从一开始
的确就收到了非常
非常多的善意
像我刚来的时候
德语还非常烂嘛
去超市啊或者坐车
我满脸都写着迷茫
我不知道我应该怎么操作
总会有好心人
非常热心肠的人
主动过来帮助你
入职德国医院后感觉怎么样
感觉还是非常好的
下班就下班了
没有人在追着你问
患者的事情
时间完完全全属于你自己
还有一点就是
他们真的好喜欢请病假哦
而且请的非常临时
我现在只要连上5天班
或者6天班
感觉不是很想上了
我就会请一天假
最后
有什么想对大家说的吗
想要对决定去德国做护士
或者还有些担忧的小伙伴们
说不要后悔
坚定的走选择的这条路
然后把当下的选择
变成最好的选择",export/UzFfAgtgekIEAQAAAAAAwaktI90NTgAAAAstQy6ubaLX4KHWvLEZgBPEzqd0Kl88cp2PzNPgMJqAPwEtc2D-t7wGf7iieMp9,海狸未来的护士学员米粒，已经赴德三个月啦，“新手德护”谈谈自己的心路历程 #护士出国 #德国护士 #专科护士 #护士 #护士工作,,涨粉:5
577,视频号官号,2025-10-13,,夜班,我倒要看看护士上夜班,口播,我倒要看看 护士上夜班吃个芒果能咋地 我在这里切芒果 我同事已经去接新病人去了 但是这个新病人是我 在切芒果之前,其他,29,203,1731,,32.29,16,0,11,,0.92,0.64,D,,FALSE,TRUE,"我倒要看看
护士上夜班吃个芒果能咋地
我在这里切芒果
我同事已经去接新病人去了
但是这个新病人是我
在切芒果之前
就已经打电话通知了
要来我们科室的哈
看一下德国上夜班有没有
国内的那个邪说
就是上夜班不能吃芒果
旺仔这种的
我看我今天这个夜班
会收多少个病人哈
a few moments later
现在凌晨3点钟了
就坐等下班了
今天
我们照样是两个人上夜班
然后今天的病人不到20个
呃晚上刚接完班的时候
就是收了一个病人
然后现在的话
没什么事情就坐着玩手机吧
这
才是德国护士上夜班的常态",export/UzFfAgtgekIEAQAAAAAAgQATdmvUDQAAAAstQy6ubaLX4KHWvLEZgBPEt6JMNTkadpKPzNPgMJoVB0MpJZjt7eMeWutHlhVF,谁说夜班不能吃芒果火龙果，我偏不信邪😏 #夜班护士 #德国护士 #护士懂护士 #打工人的精神状态 #护士,,涨粉:1
578,视频号官号,2025-10-12,,权益加班,外国护士是怎么看待中,口播,外国护士 是怎么看待中国护士的 毫不夸张的说 他们眼中的中国护士 就是世界上数一数二 不可多得的人,其他,39,307,921,,25.3,9,1,6,,0.98,0.65,D,"P5,P20",FALSE,TRUE,"外国护士
是怎么看待中国护士的
毫不夸张的说
他们眼中的中国护士
就是世界上数一数二
不可多得的人
才用我德国同事的话说就是
你们不仅专业技术过硬
光靠摸血管就能一针见血
还个个都长得漂亮
会写文章
能歌善舞
但是好像很少听到你说
中国护士们脱下护士服
好好休息
热爱生活的时候呀
你们下了夜班还要培训考试
不断的晋升
一直保持着紧张状态
这样追求太高
会不会生活的很累呀
也难怪他们
佩服咱们中国护士的同时
还带点心痛
因为我现在所在的医院
护士是不用扎针抽血
也不用考试考核
加班有加班补助
一般有替班补助
就这待遇
我德国护士都看不上
更别提996连轴转了
他们认为
下班后首要的大事
就是好好的陪家人孩子
一起休假旅游
可能环境改变心态
来了德国之后
我也慢慢放松下来
学着体验慢节奏的生活",export/UzFfAgtgekIEAQAAAAAAqyshPlZGlQAAAAstQy6ubaLX4KHWvLEZgBPEw6c0fTF5KpCPzNPgMJq9aTHbPxDodfmfcYnNovAb,来德国8年多，聊聊国外护士，是怎么看待咱们中国护士的 #中国护士 #德国护士 #护士懂护士 #护士 #护士工作,,
579,视频号官号,2025-10-11,,权益加班,德国版本的护士真的是,口播,德国版本的护士 真的是让我不断的长见识 文化壁文化腿随处可见 耳环项链也是可以戴的 护理部根本都不管这些,其他,36,279,720,,18.61,13,1,7,,1.81,0.97,D,"P4,P11,P12,P20",FALSE,TRUE,"德国版本的护士
真的是让我不断的长见识
文化壁文化腿随处可见
耳环项链也是可以戴的
护理部根本都不管这些
我在心内科不用盘头
戴护士帽
所谓的护士鞋
就是我们的洞洞鞋
帆布鞋和运动鞋
我每周工作38.5个小时
每天不超过7.7个小时
排班全凭护士自愿
没有加班加床的情况
当科室出现
护士
超过自己要负责的患者
数量时医院会找兼职护士
或者是直接锁病床护士
不能超负荷
更不能超时工作
所做的每项工作
都会有相应的报酬
下班没有开会
不用考试
工作和生活分得很开
完全不会有多余的学习
和考试
占用咱们个人的时间
除了有固定的双休
法定假日
和30天的带薪年假以外
还有每生一种病
都可以休6周的带薪病假
是不是又给想偷懒的护士们
多提供了一条思路",export/UzFfAgtgekIEAQAAAAAAYAwSgFtsqAAAAAstQy6ubaLX4KHWvLEZgBPEsaJQJTchApGPzNPgMJqkehk3uqpA4tUQjMyGAruW,来德国前想都不敢想的事，全让德国护士实现了😥 #护士日常 #德国护士 #护士 #护士懂护士 #护士工作,,
580,视频号官号,2025-10-10,,权益加班,我在发达国家做护士工,口播,"我在发达国家做护士 工资底薪是3,800多欧 大概是3万多人民币 学历不高 国内全日制中专 加上函授大专 没想过学护士",B_数字冲击,51,366,1426,,19.02,26,2,33,,1.82,2.31,D,P22,FALSE,TRUE,"我在发达国家做护士
工资底薪是3,800多欧
大概是3万多人民币
学历不高
国内全日制中专
加上函授大专
没想过学护士
还能让我过上有钱
有闲的生活
从到德国入职的第一天起
即使我没有护士证
也一样拿工资
我现在的科室
最多住28个病人
但科室固定护士就有21个
现在
每年有一个月的带薪年假
另外还有带薪病假
除了病假和年假
平均每周是休两天
一年下来差不多上6个月
休6个月
看病免费
上学免费
不只是自己免费
爱人子女也能免费
不花钱不加班考试
没有检查
更没有职称评比
以及病人和家属的刁难
因为在德国
护士的地位
并没有那么的低下
如果病人不接受检查
或者是服药
那是病人自己的选择
我们尊重病人的选择
做好记录就行
另外如果病人无理取闹
刻意刁难我们
我们可以向上级领导反映
视情况医院有权利
强制安排这个病人出院
言语辱骂或者打护士
更是零容忍
严重的话会去踩踩缝纫机的
我也是来了德国才知道
护士不卷学历不卷年龄
手里一样可
以握住铁饭碗",export/UzFfAgtgekIEAQAAAAAAVlwyBH59QwAAAAstQy6ubaLX4KHWvLEZgBPEw6cgM0U1aZaPzNPgMJoXEM80vKSnmpuHLTvZpKd-,中专学历的我，在发达国家做护士快9年，这样的生活大家觉得值得出国吗 #护士懂护士 #德国护士 #护士 #专科护士 #护士日常,,涨粉:3
581,视频号官号,2025-10-09,,夜班,99%的德国护士呀都,口播,99%的德国护士呀 都不排斥夜班 最大的一点原因就是 德国护士下了夜班 睡好大觉就行 不会被科室叫去开会 检查或者考试,其他,33,266,444,,22.07,6,0,10,,1.35,2.25,D,"P1,P7",FALSE,TRUE,"99%的德国护士呀
都不排斥夜班
最大的一点原因就是
德国护士下了夜班
睡好大觉就行
不会被科室叫去开会
检查或者考试
我在德国心内科
我们科室一共28张病床
夜班是两个有证的护士
10个小时的夜班
另外
还有200多额外的夜班补助
夜班的工作
会比白班要相对轻松
很多病人的检查和治疗
都安排在白天
晚上就主张让病人好好休息
在病人不安情的情况下
我们最多也就巡视3次病房
只有上过夜班的
才知道
什么才是真正的活少钱多
夜班自愿
护士想上就上
不想上
可以提前和护士长沟通
拒绝夜班
非强制的夜班和排班
大大减轻了护士的心理压力
直接两极反转
护士成了排班的主人
经常上完夜班之后
连休三五天
好好养精蓄锐
才能继续战斗",export/UzFfAgtgekIEAQAAAAAAu_sRu7kBHwAAAAstQy6ubaLX4KHWvLEZgBPE36dcbUFAU5ePzNPgMJofOrbWya_gLXqZPKTIO5tW,护士下班只管休息，不用开会、不担心接领导电话，这样的夜班，谁会不愿意上呢 #护士夜班 #德国护士 #护士 #护士懂护士 #护士日常,,
582,视频号官号,2025-10-08,,夜班,自从来到德国做护士我,口播,自从来到德国做护士 我才知道的5件事 第一实习护士也发工资 实习护士呀 不是免费劳动力 只要她去科室干活一天,其他,50,431,589,,23.56,8,0,18,,1.36,3.06,D,"P11,P13,P14,P19,P22,P27",FALSE,TRUE,"自从来到德国做护士
我才知道的5件事
第一实习护士也发工资
实习护士呀
不是免费劳动力
只要她去科室干活一天
也会正常发工资
这个成人民币
每个月也有八九千块钱
第二
护士不看学历年龄身高长相
我学历中专
高不到1米6
然后年龄也证实是会生育
哈这要是在国内
我妥妥是一个
入职即怀孕的隐藏炸弹
但在德国依然很抢手
每月稳定到手2到3万
第三护士休假是隐私
在德国每年带薪年假有30天
另外还有带薪的病假
病假3天以内不需要假条
3天以上
只要去找家庭医生
补个假条就可以了
想怎么休怎么
休请病假的时候
可以不说具体得了什么病
病假条上也只是用代码代替
护士长和同事也不会问你
得了什么病
除非你自己愿意说
不然都是你的隐私
第四没有年龄焦虑
德国护士更像金饭碗
大多数的护士
拿的都是永久性的合同
大龄护士也很抢手
我们科去年就跳槽了
一个43岁的老护士
他入职的要求
除了不上夜班以外
还必须每个星期四
都要休息
就这样我们医院也要了他
第五中国护士来德国
可以直接换证
对的
只要你有国内的护士证
不用重新读书
用国内的护士证认证
德国护士证
和德国本土护士一样
享受同样的待遇
起薪24,000多",export/UzFfAgtgekIEAQAAAAAADIAtAB3AtQAAAAstQy6ubaLX4KHWvLEZgBPEiqJgZl4mapWPzNPgMJob8S6Vgr0Vn9bFenhgTBpZ,来德国后才知道的几件事，看看哪个最颠覆想象 #护士日常 #德国护士 #护士懂护士 #护士 #实习护士,,涨粉:2
583,视频号官号,2025-10-07,,休假病假,从18岁到28岁从国,口播,从18岁到28岁 从国内农村到欧洲工作 这条路我已经走了快10年 我15年 从湖南某中专护校毕业 那时候在老家,C_共情痛点,46,359,1556,,25.31,25,4,31,,1.61,1.99,D,"P22,P24",FALSE,TRUE,"从18岁到28岁
从国内农村到欧洲工作
这条路我已经走了快10年
我15年
从湖南某中专护校毕业
那时候在老家
很多人都觉得哎
女孩子长大了是要嫁人的
是属于别人家的人
不应该跑到那么远的地方去
幸运的是
我得到了家人的支持
我老妈说
只要跟学习相关的
砸锅卖铁都支持
于是 18岁的我学了德语
考下了护士证
通过了护士证护论
来到了德国
现在是我毕业的第10年
也是在德国的
快第9个年头了
我在一家医院的普通心内科
每个月到手缴3,000欧
大概两万四五千人民币
每年30个带薪年假
另外还有带薪的病假
没有换国籍
通过护士身份
拿到了德国的永居
从来到德国的第一天起
同样享受免费学习和医疗
如果以后结婚生子
爱人跟孩子也能享
受一样的待遇
这8年多
我旅行了多个国家和城市
在亚洲非洲
欧洲都留下了自己的足迹
虽然我是普通农村姑娘
但靠努力一样能改变命运
如今
从出国再到现在的生活稳定
我庆幸
自己没有走太多的弯路
也非常的感谢
当时勇敢的自己",export/UzFfAgtgekIEAQAAAAAAxycA3qszEQAAAAstQy6ubaLX4KHWvLEZgBPEwacMUy8rUYqPzNPgMJoD58SsTsiTIWXy3qOjdf6t,从18岁到28岁，普通家庭出身的农村娃，闯到德国快十个年头了 #护士懂护士 #德国护士 #护士日常 #护士 #护士工作,,涨粉:4
584,视频号官号,2025-10-06,,夜班,专职夜班,口播,"如果护士一个夜班2,000块 你还会讨厌上夜班吗 德国护士的夜班 有两个很大的特点 第一夜班不强制",其他,48,403,779,,21.05,14,2,15,,1.8,1.93,D,P3,FALSE,TRUE,"如果护士一个夜班2,000块
你还会讨厌上夜班吗
德国护士的夜班
有两个很大的特点
第一夜班不强制
护士可以自愿申请不上
第二有很多专职夜班护士
他们只上夜班
护士
除了2,000块的夜班可以选
医院也有很多科室
可以不上夜班
今天带大家盘点一下
看看你会怎么选择
第一个检查室
手术室胃肠镜麻醉科
透析介入等等
这些科室
上班时间是早8点到下午4点
8小时工作制
完全没有夜班
不过
这些科室对于护士的语言
临床技能要求会比较高
没有经验的新手护士
很难挤进去
第二家庭医生口腔眼科
这些诊所
护士不仅不用上夜班
很多诊所
周三和周五只上半天班
相当于上四休三
缺点就是工资相对会少一些
如果可以接受的话
诊所护士真是值得选的
轻松工作
第三
有专职夜班护士的科室
像我在心内科
我们科有三个专职夜班护士
一般都被他们承包了
我们普通护士就很少上夜班
除非他们有事
人手调不开
我们顶一顶
我愿意上夜班
因为事少钱多
上满10个夜班
多一天年假不说
还有免税的夜班补助
所以
如果一个夜班能赚2,000块
大家是想上夜班
还是选择
没有夜班的科室工作嘞",export/UzFfAgtgekIEAQAAAAAApbUDAgMHmAAAAAstQy6ubaLX4KHWvLEZgBPEtaI4OwxLPIiPzNPgMJoMTS2VVxWZeifjUyafupKY,不想上夜班的护士，看看你会选择没有夜班的科室，还是选2000块的夜班呢 #护士夜班 #德国护士 #护士日常 #护士 #护士懂护士,,
585,视频号官号,2025-10-05,,夜班,我中专护士毕业在国内,口播,我中专护士毕业 在国内工作了不到一年 虽然时间不长 但是我却被护理部整怕了 体温检查做汇报搞评比 被查房,C_共情痛点,39,336,375,,21.28,4,0,3,,1.07,0.8,D,P22,FALSE,TRUE,"我中专护士毕业
在国内工作了不到一年
虽然时间不长
但是我却被护理部整怕了
体温检查做汇报搞评比
被查房
查到哪里不合适还扣钱
光听到护理部来了
心里啊就一阵发紧
后来我来到了德国才发现
原来护理部
还有另外一种打开方式
我们医院护理部
就两个光杆司令
正主任副主任
朝九晚五
平时根本见不到人
他们不负责检查
不打分不发通知
也不做考核
遇到真正的问题了
比如护士人手紧张
互换矛盾流程卡顿
才会联系护理部
因为他们的职责
是来帮护士解决问题
而不是制造麻烦
护士可以美甲染头发纹身
没有人管
护士站是工作台
不是站立台
谁都可以坐
夜班也没有人查房
没有人会要求你
每个小时巡视一次
病人睡得安稳
那就让他们好好休息
护士也可以喘口气
护士工作
本身就已经够辛苦了
如果护理部再不能
像个娘家人
反而天天压着检查考试
评比绩效
那这个行业
只会越来越没有人干",export/UzFfAgtgekIEAQAAAAAAvm4s2tS1jQAAAAstQy6ubaLX4KHWvLEZgBPEvaJESyBoEomPzNPgMJrQrCyhog85MYnbRWyO6hUa,国外的护理部，对护士来说是怎样的存在 #护理部 #德国护士 #护士日常 #护士 #护士懂护士,,
586,视频号官号,2025-10-04,,权益加班,德国官方出手让护士不,口播,"德国官方出手 让护士不断涨薪 我现在在德国做护士 每个月税后到手3,000欧左右 就这也是一点点涨起来的",其他,44,346,871,,23.42,15,0,15,,1.72,1.72,D,P15,FALSE,TRUE,"德国官方出手
让护士不断涨薪
我现在在德国做护士
每个月税后到手3,000欧左右
就这也是一点点涨起来的
8年前我刚来德国
当时护士的底薪才2,200多欧
到今年最低标准3,400多欧
明年26年 底薪会达到3,500多
快三个w毛爷爷了
在德国
医院工资是以医护为主
不管行政岗赚多少钱
医生护士的工资
一分都不能少
如果变相降薪
或者随意克扣护士的工资
先不说这一定是违法
医院要是这样操作
根本招不到护士
德国护士是觉得工资低了
少了付出
得不到同等的回报
二话不说就组织起来
要求涨薪
这也是为什么
德国护士
每年都在持续涨薪的原因
在同一家医院
护士工资都是透明的
按工龄和
级别发钱
一碗水端平
不管专科还是本科
只要有护士证
凭本事吃饭
都能享受同样的待遇
我个人觉得
护士是临床中最辛苦
更是不可或缺的角色
把护士的待遇提高了
才不会寒了护士的心
说的自私一点
毕竟同样作为护士牛马
谁最期望的不是多拿工资
多赚钱呢",export/UzFfAgtgekIEAQAAAAAAkUYjQItKcgAAAAstQy6ubaLX4KHWvLEZgBPEwac4K0xNeo6PzNPgMJoieR9Qg26DCKKiqlq-9oed,官方出手了！每年都给护士涨薪！#德国护士 #护士懂护士 #护士工资 #护士 #护士日常,,涨粉:1
587,视频号官号,2025-10-03,,护士证路径,我靠中国护士证在德国,口播,我靠 中国护士证在德国逆袭了 谁再说护士证是丫鬟证 我第一个不同意 我在德国医院心内科做护士 来德国最大的动力,C_共情痛点,37,295,498,,18.44,9,0,8,,1.81,1.61,D,"P22,P25,P27",FALSE,TRUE,"我靠
中国护士证在德国逆袭了
谁再说护士证是丫鬟证
我第一个不同意
我在德国医院心内科做护士
来德国最大的动力
是因为中国护士证
可以认证德国护士证
我不用再重新读书
而且就算我只有中专学历
也能每月月过21,000
证在手人生换了轨道
上学看病就业全免费
失业金养老金全都有
和德国人是同等的待遇
更离谱的是
年龄学历
在德国
护理行业根本不是门槛
即使我只是国内的中专学历
但只要我想进大医院
照样可以进
另外年龄焦虑
不存在的
我们科室
去年还来了一个
63岁的老大爷
在德国没人关心你多大
漂不漂亮
哪怕你30岁十岁才转行
也没有人嫌弃你起步晚
只要你做事踏实
就能安心干到退休
不卷学历
不卷年龄
更不卷经验
在德国
护士证不再是被看不起的证
而是你挑工作
不是工作挑你的王牌证",export/UzFfAgtgekIEAQAAAAAAkiYF8i71cQAAAAstQy6ubaLX4KHWvLEZgBPE26cEZQ8lKYyPzNPgMJpNuo3CUooe5BdpRgshi5di,护士证不是丫鬟证，我全凭一张护士证逆袭 #专科护士 #德国护士 #护士日常 #护士 #护士懂护士,,
